timestamp,open,high,low,close,volume
2023-07-05 00:00:00+00:00,1935.72,1935.97,1935.34,1935.71,1041.401
2023-07-05 00:01:00+00:00,1935.71,1938.33,1935.7,1938.33,5070.775
2023-07-05 00:02:00+00:00,1938.33,1939.13,1937.8,1938.02,2392.61
2023-07-05 00:03:00+00:00,1938.02,1938.36,1937.51,1937.96,609.116
2023-07-05 00:04:00+00:00,1937.96,1937.97,1936.98,1937.18,692.153
2023-07-05 00:05:00+00:00,1937.18,1938.72,1937.17,1938.72,554.18
2023-07-05 00:06:00+00:00,1938.72,1939.16,1938.09,1938.09,1408.769
2023-07-05 00:07:00+00:00,1938.1,1939.0,1938.1,1939.0,865.226
2023-07-05 00:08:00+00:00,1938.99,1939.01,1937.8,1938.57,714.369
2023-07-05 00:09:00+00:00,1938.57,1939.06,1938.56,1939.06,477.37
2023-07-05 00:10:00+00:00,1939.06,1939.17,1937.73,1937.85,1585.723
2023-07-05 00:11:00+00:00,1937.85,1938.14,1937.6,1937.79,507.715
2023-07-05 00:12:00+00:00,1937.8,1937.95,1937.37,1937.95,542.464
2023-07-05 00:13:00+00:00,1937.95,1937.95,1937.45,1937.72,333.208
2023-07-05 00:14:00+00:00,1937.72,1937.73,1936.41,1936.45,733.923
2023-07-05 00:15:00+00:00,1936.45,1936.97,1936.29,1936.47,711.818
2023-07-05 00:16:00+00:00,1936.47,1938.22,1936.46,1938.21,352.336
2023-07-05 00:17:00+00:00,1938.22,1939.29,1938.22,1939.29,564.244
2023-07-05 00:18:00+00:00,1939.29,1939.44,1938.58,1939.44,664.838
2023-07-05 00:19:00+00:00,1939.44,1939.66,1939.2,1939.21,656.58
2023-07-05 00:20:00+00:00,1939.2,1939.43,1939.09,1939.43,284.754
2023-07-05 00:21:00+00:00,1939.43,1939.87,1939.42,1939.77,576.677
2023-07-05 00:22:00+00:00,1939.77,1939.83,1938.93,1939.31,536.698
2023-07-05 00:23:00+00:00,1939.31,1939.87,1939.31,1939.77,380.483
2023-07-05 00:24:00+00:00,1939.77,1940.54,1939.76,1940.18,1250.42
2023-07-05 00:25:00+00:00,1940.18,1940.18,1939.84,1940.05,441.127
2023-07-05 00:26:00+00:00,1940.05,1940.61,1940.0,1940.6,484.083
2023-07-05 00:27:00+00:00,1940.61,1941.71,1940.6,1941.19,1521.555
2023-07-05 00:28:00+00:00,1941.2,1941.32,1941.0,1941.0,871.846
2023-07-05 00:29:00+00:00,1941.01,1941.01,1940.52,1940.52,308.475
2023-07-05 00:30:00+00:00,1940.53,1940.53,1939.26,1939.26,1176.814
2023-07-05 00:31:00+00:00,1939.26,1939.56,1939.26,1939.28,345.474
2023-07-05 00:32:00+00:00,1939.29,1939.29,1939.06,1939.06,686.24
2023-07-05 00:33:00+00:00,1939.06,1939.07,1938.68,1938.78,508.497
2023-07-05 00:34:00+00:00,1938.78,1938.78,1937.91,1938.23,824.605
2023-07-05 00:35:00+00:00,1938.23,1938.52,1937.56,1937.84,1043.637
2023-07-05 00:36:00+00:00,1937.84,1937.91,1937.69,1937.9,238.954
2023-07-05 00:37:00+00:00,1937.91,1938.79,1937.91,1938.16,445.923
2023-07-05 00:38:00+00:00,1938.16,1938.41,1937.23,1937.24,505.554
2023-07-05 00:39:00+00:00,1937.23,1937.93,1936.52,1937.93,935.341
2023-07-05 00:40:00+00:00,1937.92,1938.17,1937.67,1938.05,706.809
2023-07-05 00:41:00+00:00,1938.04,1938.75,1938.0,1938.16,905.325
2023-07-05 00:42:00+00:00,1938.16,1938.17,1937.54,1937.62,576.582
2023-07-05 00:43:00+00:00,1937.62,1938.86,1937.62,1938.86,943.381
2023-07-05 00:44:00+00:00,1938.86,1938.86,1937.9,1937.91,386.458
2023-07-05 00:45:00+00:00,1937.9,1938.36,1937.32,1938.15,908.107
2023-07-05 00:46:00+00:00,1938.14,1938.15,1936.96,1936.96,592.736
2023-07-05 00:47:00+00:00,1936.96,1937.57,1936.96,1937.57,223.298
2023-07-05 00:48:00+00:00,1937.56,1937.57,1936.53,1936.89,1124.952
2023-07-05 00:49:00+00:00,1936.88,1937.8,1936.61,1937.8,1680.891
2023-07-05 00:50:00+00:00,1937.79,1937.8,1936.99,1937.57,614.989
2023-07-05 00:51:00+00:00,1937.57,1937.67,1937.02,1937.45,465.657
2023-07-05 00:52:00+00:00,1937.45,1938.59,1937.05,1937.49,1781.347
2023-07-05 00:53:00+00:00,1937.49,1937.5,1937.31,1937.5,248.242
2023-07-05 00:54:00+00:00,1937.5,1937.74,1936.71,1936.72,1322.084
2023-07-05 00:55:00+00:00,1936.71,1936.72,1935.24,1936.16,2284.767
2023-07-05 00:56:00+00:00,1936.17,1936.17,1935.5,1935.66,369.584
2023-07-05 00:57:00+00:00,1935.66,1935.67,1933.69,1934.94,3762.855
2023-07-05 00:58:00+00:00,1934.94,1935.21,1934.93,1935.01,390.733
2023-07-05 00:59:00+00:00,1935.01,1935.01,1934.25,1934.25,678.016
2023-07-05 01:00:00+00:00,1934.25,1936.13,1933.07,1935.9,5299.086
2023-07-05 01:01:00+00:00,1935.91,1935.91,1934.65,1934.71,1591.593
2023-07-05 01:02:00+00:00,1934.7,1935.98,1934.4,1935.97,951.969
2023-07-05 01:03:00+00:00,1935.97,1936.16,1935.6,1936.15,405.883
2023-07-05 01:04:00+00:00,1936.16,1936.67,1936.0,1936.67,506.103
2023-07-05 01:05:00+00:00,1936.66,1937.37,1936.66,1937.13,410.195
2023-07-05 01:06:00+00:00,1937.13,1937.83,1937.0,1937.83,803.604
2023-07-05 01:07:00+00:00,1937.83,1937.9,1937.6,1937.9,306.518
2023-07-05 01:08:00+00:00,1937.89,1937.97,1937.47,1937.96,324.259
2023-07-05 01:09:00+00:00,1937.96,1938.34,1937.81,1937.82,426.687
