timestamp,open,high,low,close,volume
2025-02-15 00:00:00+00:00,2724.75,2725.24,2723.33,2724.68,560.047
2025-02-15 00:01:00+00:00,2724.69,2724.72,2721.83,2723.0,830.241
2025-02-15 00:02:00+00:00,2723.0,2723.1,2721.83,2722.11,591.17
2025-02-15 00:03:00+00:00,2722.12,2724.74,2722.12,2724.74,487.16
2025-02-15 00:04:00+00:00,2724.74,2726.28,2724.74,2726.27,1090.119
2025-02-15 00:05:00+00:00,2726.28,2726.63,2723.55,2723.56,790.899
2025-02-15 00:06:00+00:00,2723.56,2724.53,2722.57,2724.53,837.152
2025-02-15 00:07:00+00:00,2724.51,2724.84,2721.72,2723.83,1271.469
2025-02-15 00:08:00+00:00,2723.83,2723.83,2719.89,2719.89,519.693
2025-02-15 00:09:00+00:00,2719.9,2722.33,2718.81,2722.33,1450.979
2025-02-15 00:10:00+00:00,2722.34,2723.5,2720.6,2721.47,493.373
2025-02-15 00:11:00+00:00,2721.48,2723.99,2720.49,2723.83,913.483
2025-02-15 00:12:00+00:00,2723.83,2724.86,2723.38,2723.38,1135.643
2025-02-15 00:13:00+00:00,2723.34,2723.35,2720.52,2721.88,508.205
2025-02-15 00:14:00+00:00,2721.81,2723.28,2721.45,2722.62,681.33
2025-02-15 00:15:00+00:00,2722.63,2723.14,2720.0,2722.57,893.14
2025-02-15 00:16:00+00:00,2722.58,2724.53,2722.44,2722.56,441.59
2025-02-15 00:17:00+00:00,2722.56,2723.34,2721.15,2722.91,1391.462
2025-02-15 00:18:00+00:00,2722.92,2723.36,2720.56,2721.33,704.506
2025-02-15 00:19:00+00:00,2721.33,2721.59,2718.5,2719.93,535.196
2025-02-15 00:20:00+00:00,2719.93,2720.06,2718.0,2718.8,924.799
2025-02-15 00:21:00+00:00,2718.8,2718.86,2717.15,2717.49,772.409
2025-02-15 00:22:00+00:00,2717.49,2717.72,2713.76,2714.96,1721.849
2025-02-15 00:23:00+00:00,2714.97,2717.46,2714.96,2716.41,353.929
2025-02-15 00:24:00+00:00,2716.41,2716.55,2715.37,2715.64,1378.444
2025-02-15 00:25:00+00:00,2715.63,2716.1,2712.7,2713.54,1543.819
2025-02-15 00:26:00+00:00,2713.54,2714.71,2713.32,2713.32,493.262
2025-02-15 00:27:00+00:00,2713.31,2714.25,2712.0,2713.86,1085.342
2025-02-15 00:28:00+00:00,2713.85,2715.57,2711.93,2713.39,1254.484
2025-02-15 00:29:00+00:00,2713.39,2713.39,2711.0,2711.0,2095.675
2025-02-15 00:30:00+00:00,2711.0,2711.45,2707.05,2707.23,3666.981
2025-02-15 00:31:00+00:00,2707.23,2709.4,2702.45,2709.4,7150.946
2025-02-15 00:32:00+00:00,2709.41,2710.69,2705.76,2707.8,3250.016
2025-02-15 00:33:00+00:00,2707.8,2708.66,2705.57,2707.78,1883.124
2025-02-15 00:34:00+00:00,2707.78,2709.14,2705.85,2708.0,590.428
2025-02-15 00:35:00+00:00,2708.01,2709.48,2707.32,2707.36,526.773
2025-02-15 00:36:00+00:00,2707.36,2707.7,2705.0,2705.44,1611.469
2025-02-15 00:37:00+00:00,2705.45,2707.37,2704.0,2707.36,1411.743
2025-02-15 00:38:00+00:00,2707.36,2711.56,2707.36,2710.01,1312.359
2025-02-15 00:39:00+00:00,2710.01,2713.2,2710.0,2713.2,1032.61
2025-02-15 00:40:00+00:00,2713.2,2713.4,2711.24,2712.02,520.532
2025-02-15 00:41:00+00:00,2712.02,2712.02,2710.0,2711.32,409.323
2025-02-15 00:42:00+00:00,2711.33,2712.01,2710.11,2711.23,400.787
2025-02-15 00:43:00+00:00,2711.23,2711.37,2710.08,2710.08,478.674
2025-02-15 00:44:00+00:00,2710.09,2712.38,2709.33,2712.09,576.235
2025-02-15 00:45:00+00:00,2712.09,2713.78,2711.54,2713.77,507.823
2025-02-15 00:46:00+00:00,2713.78,2713.78,2711.98,2712.88,665.289
2025-02-15 00:47:00+00:00,2712.89,2714.63,2712.88,2714.63,801.239
2025-02-15 00:48:00+00:00,2714.64,2714.64,2712.64,2713.74,340.74
2025-02-15 00:49:00+00:00,2713.75,2715.09,2713.61,2714.87,1621.61
2025-02-15 00:50:00+00:00,2714.88,2716.56,2714.63,2716.4,678.513
2025-02-15 00:51:00+00:00,2716.4,2717.25,2715.79,2717.25,798.362
2025-02-15 00:52:00+00:00,2717.25,2717.56,2716.63,2717.26,190.488
2025-02-15 00:53:00+00:00,2717.26,2717.81,2714.0,2714.0,497.143
2025-02-15 00:54:00+00:00,2714.0,2714.16,2712.5,2713.91,591.823
2025-02-15 00:55:00+00:00,2713.9,2715.5,2713.9,2715.42,281.929
2025-02-15 00:56:00+00:00,2715.42,2715.96,2714.9,2715.55,202.975
2025-02-15 00:57:00+00:00,2715.55,2715.55,2714.04,2714.9,585.172
2025-02-15 00:58:00+00:00,2714.9,2714.9,2713.34,2713.92,270.269
2025-02-15 00:59:00+00:00,2713.93,2715.72,2713.92,2715.72,142.125
2025-02-15 01:00:00+00:00,2715.73,2715.73,2713.6,2715.27,1190.544
2025-02-15 01:01:00+00:00,2715.27,2717.44,2714.85,2717.44,1070.252
2025-02-15 01:02:00+00:00,2717.44,2721.02,2717.25,2719.31,3818.967
2025-02-15 01:03:00+00:00,2719.31,2719.8,2717.96,2719.14,581.626
2025-02-15 01:04:00+00:00,2719.14,2719.78,2718.53,2718.54,489.54
2025-02-15 01:05:00+00:00,2718.54,2719.38,2717.8,2717.81,539.896
2025-02-15 01:06:00+00:00,2717.81,2720.0,2717.67,2719.52,682.596
2025-02-15 01:07:00+00:00,2719.52,2722.44,2719.22,2720.04,4073.424
2025-02-15 01:08:00+00:00,2720.04,2720.19,2718.88,2719.8,683.939
2025-02-15 01:09:00+00:00,2719.81,2720.72,2719.81,2720.72,254.712
2025-02-15 01:10:00+00:00,2720.72,2720.72,2719.09,2720.3,564.38
2025-02-15 01:11:00+00:00,2720.29,2720.56,2719.99,2720.16,308.144
2025-02-15 01:12:00+00:00,2720.16,2720.38,2718.43,2719.21,534.286
2025-02-15 01:13:00+00:00,2719.24,2719.72,2718.81,2719.72,291.933
2025-02-15 01:14:00+00:00,2719.72,2719.72,2717.97,2718.93,553.808
2025-02-15 01:15:00+00:00,2718.94,2720.46,2718.3,2719.96,527.562
2025-02-15 01:16:00+00:00,2719.95,2719.95,2717.62,2717.63,1089.81
2025-02-15 01:17:00+00:00,2717.62,2717.74,2715.27,2716.06,1789.301
2025-02-15 01:18:00+00:00,2716.06,2716.06,2713.64,2714.48,1461.699
2025-02-15 01:19:00+00:00,2714.48,2714.82,2713.15,2714.23,895.838
2025-02-15 01:20:00+00:00,2714.22,2714.58,2713.26,2714.24,428.795
2025-02-15 01:21:00+00:00,2714.25,2716.31,2714.03,2716.0,722.587
2025-02-15 01:22:00+00:00,2716.0,2718.25,2716.0,2717.88,437.91
2025-02-15 01:23:00+00:00,2717.88,2719.42,2717.31,2719.0,572.161
2025-02-15 01:24:00+00:00,2719.01,2719.01,2717.36,2718.28,783.441
2025-02-15 01:25:00+00:00,2718.28,2718.29,2717.45,2717.98,1142.52
2025-02-15 01:26:00+00:00,2717.97,2718.67,2717.32,2717.33,1021.462
2025-02-15 01:27:00+00:00,2717.32,2717.32,2716.43,2716.96,353.595
2025-02-15 01:28:00+00:00,2716.95,2716.95,2716.08,2716.6,264.562
2025-02-15 01:29:00+00:00,2716.6,2718.26,2716.46,2718.25,566.303
2025-02-15 01:30:00+00:00,2718.26,2719.46,2717.38,2718.0,2714.126
2025-02-15 01:31:00+00:00,2718.0,2718.97,2717.16,2718.97,1723.754
2025-02-15 01:32:00+00:00,2718.97,2718.97,2717.28,2717.29,539.976
2025-02-15 01:33:00+00:00,2717.29,2720.49,2717.24,2720.49,704.625
2025-02-15 01:34:00+00:00,2720.48,2720.49,2717.7,2719.05,604.091
2025-02-15 01:35:00+00:00,2719.06,2721.17,2719.05,2720.67,761.524
2025-02-15 01:36:00+00:00,2720.66,2724.0,2720.66,2723.96,823.864
2025-02-15 01:37:00+00:00,2723.96,2726.44,2722.36,2725.33,1872.605
2025-02-15 01:38:00+00:00,2725.33,2725.33,2722.48,2722.53,789.773
2025-02-15 01:39:00+00:00,2722.54,2722.54,2719.53,2720.64,580.898
2025-02-15 01:40:00+00:00,2720.64,2720.64,2719.03,2719.05,776.972
2025-02-15 01:41:00+00:00,2719.05,2719.05,2717.71,2718.96,2352.309
2025-02-15 01:42:00+00:00,2718.97,2721.0,2718.39,2720.7,469.334
2025-02-15 01:43:00+00:00,2720.69,2720.69,2718.66,2718.67,399.676
2025-02-15 01:44:00+00:00,2718.66,2719.23,2718.0,2719.23,361.056
2025-02-15 01:45:00+00:00,2719.22,2719.4,2716.39,2719.21,694.973
2025-02-15 01:46:00+00:00,2719.22,2720.93,2719.22,2719.72,512.331
2025-02-15 01:47:00+00:00,2719.72,2720.11,2718.19,2720.03,832.478
2025-02-15 01:48:00+00:00,2720.03,2721.36,2719.82,2721.36,474.41
2025-02-15 01:49:00+00:00,2721.36,2723.47,2720.59,2721.59,614.099
2025-02-15 01:50:00+00:00,2721.59,2726.85,2721.18,2726.33,1699.734
2025-02-15 01:51:00+00:00,2726.33,2728.0,2725.95,2726.87,1357.224
2025-02-15 01:52:00+00:00,2726.87,2728.37,2726.86,2727.01,1214.348
2025-02-15 01:53:00+00:00,2727.0,2727.88,2726.16,2726.41,870.124
2025-02-15 01:54:00+00:00,2726.41,2729.87,2726.41,2729.07,2081.483
2025-02-15 01:55:00+00:00,2729.07,2729.07,2726.58,2726.58,345.744
2025-02-15 01:56:00+00:00,2726.58,2726.7,2725.0,2725.3,969.234
2025-02-15 01:57:00+00:00,2725.31,2726.56,2724.55,2726.33,332.786
2025-02-15 01:58:00+00:00,2726.32,2727.0,2726.0,2726.97,516.196
2025-02-15 01:59:00+00:00,2726.74,2727.46,2726.54,2727.44,305.277
2025-02-15 02:00:00+00:00,2727.44,2727.45,2726.41,2726.41,535.415
2025-02-15 02:01:00+00:00,2726.41,2729.36,2726.41,2727.72,1404.025
2025-02-15 02:02:00+00:00,2727.72,2728.59,2726.37,2726.57,900.667
2025-02-15 02:03:00+00:00,2726.58,2729.68,2726.57,2729.52,571.101
2025-02-15 02:04:00+00:00,2729.53,2733.49,2728.34,2728.35,7785.584
2025-02-15 02:05:00+00:00,2728.35,2728.59,2726.86,2726.88,950.729
2025-02-15 02:06:00+00:00,2726.88,2728.86,2726.4,2726.9,1055.452
2025-02-15 02:07:00+00:00,2726.89,2729.36,2726.36,2729.2,608.392
2025-02-15 02:08:00+00:00,2729.21,2730.5,2728.39,2729.86,412.031
2025-02-15 02:09:00+00:00,2729.87,2729.87,2728.31,2729.86,711.13
2025-02-15 02:10:00+00:00,2729.87,2730.92,2728.84,2729.28,1055.235
2025-02-15 02:11:00+00:00,2729.27,2730.59,2728.53,2730.59,632.677
2025-02-15 02:12:00+00:00,2730.6,2730.6,2728.41,2728.42,504.168
2025-02-15 02:13:00+00:00,2728.41,2728.9,2727.53,2727.56,1701.465
2025-02-15 02:14:00+00:00,2727.55,2727.56,2726.86,2726.86,260.749
2025-02-15 02:15:00+00:00,2726.86,2726.87,2725.01,2725.79,916.879
2025-02-15 02:16:00+00:00,2725.79,2727.0,2725.78,2726.36,415.577
2025-02-15 02:17:00+00:00,2726.36,2727.45,2726.08,2727.4,277.235
2025-02-15 02:18:00+00:00,2727.4,2727.45,2725.27,2725.27,242.191
2025-02-15 02:19:00+00:00,2725.27,2725.28,2722.4,2723.72,1196.059
2025-02-15 02:20:00+00:00,2723.72,2724.55,2722.97,2724.55,475.078
2025-02-15 02:21:00+00:00,2724.55,2725.8,2723.93,2723.94,348.047
2025-02-15 02:22:00+00:00,2723.94,2724.12,2722.75,2723.83,375.191
