timestamp,open,high,low,close,volume
2023-08-27 00:00:00+00:00,1646.29,1646.29,1645.82,1646.03,872.486
2023-08-27 00:01:00+00:00,1646.03,1646.03,1645.79,1645.8,270.699
2023-08-27 00:02:00+00:00,1645.8,1645.8,1645.77,1645.78,259.194
2023-08-27 00:03:00+00:00,1645.78,1645.88,1645.78,1645.88,151.831
2023-08-27 00:04:00+00:00,1645.87,1645.88,1645.77,1645.77,70.083
2023-08-27 00:05:00+00:00,1645.78,1646.4,1645.77,1646.4,630.664
2023-08-27 00:06:00+00:00,1646.4,1646.59,1646.39,1646.59,446.613
2023-08-27 00:07:00+00:00,1646.59,1646.59,1646.32,1646.33,130.958
2023-08-27 00:08:00+00:00,1646.33,1646.76,1646.24,1646.76,1062.081
2023-08-27 00:09:00+00:00,1646.76,1646.76,1646.44,1646.45,132.966
2023-08-27 00:10:00+00:00,1646.46,1646.46,1646.45,1646.45,311.589
2023-08-27 00:11:00+00:00,1646.45,1646.7,1646.45,1646.68,524.419
2023-08-27 00:12:00+00:00,1646.67,1646.68,1646.37,1646.38,228.572
2023-08-27 00:13:00+00:00,1646.38,1646.71,1646.37,1646.71,167.864
2023-08-27 00:14:00+00:00,1646.71,1646.71,1646.7,1646.7,154.016
2023-08-27 00:15:00+00:00,1646.7,1646.81,1646.7,1646.81,116.748
2023-08-27 00:16:00+00:00,1646.8,1646.88,1646.7,1646.88,485.631
2023-08-27 00:17:00+00:00,1646.88,1646.95,1646.87,1646.94,84.011
2023-08-27 00:18:00+00:00,1646.95,1646.95,1646.94,1646.94,53.611
2023-08-27 00:19:00+00:00,1646.94,1646.97,1646.94,1646.96,69.542
2023-08-27 00:20:00+00:00,1646.96,1646.97,1646.96,1646.96,228.755
2023-08-27 00:21:00+00:00,1646.96,1647.27,1646.96,1647.26,431.375
2023-08-27 00:22:00+00:00,1647.26,1647.29,1647.26,1647.28,157.404
2023-08-27 00:23:00+00:00,1647.28,1647.98,1647.28,1647.93,933.001
2023-08-27 00:24:00+00:00,1647.93,1648.74,1647.93,1648.49,1494.055
2023-08-27 00:25:00+00:00,1648.49,1648.65,1648.49,1648.64,139.294
2023-08-27 00:26:00+00:00,1648.64,1648.69,1648.36,1648.36,355.462
2023-08-27 00:27:00+00:00,1648.36,1648.37,1648.04,1648.08,374.491
2023-08-27 00:28:00+00:00,1648.08,1648.31,1648.08,1648.3,136.216
2023-08-27 00:29:00+00:00,1648.3,1648.38,1648.3,1648.37,56.015
2023-08-27 00:30:00+00:00,1648.38,1648.43,1648.37,1648.43,69.106
2023-08-27 00:31:00+00:00,1648.44,1648.62,1648.44,1648.62,272.103
2023-08-27 00:32:00+00:00,1648.61,1648.62,1648.61,1648.61,86.573
2023-08-27 00:33:00+00:00,1648.61,1648.62,1648.32,1648.32,345.649
2023-08-27 00:34:00+00:00,1648.32,1648.33,1648.32,1648.32,35.835
2023-08-27 00:35:00+00:00,1648.33,1648.33,1648.17,1648.18,93.32
2023-08-27 00:36:00+00:00,1648.17,1648.19,1648.01,1648.17,626.362
2023-08-27 00:37:00+00:00,1648.17,1648.18,1647.3,1647.3,220.61
2023-08-27 00:38:00+00:00,1647.3,1647.31,1647.18,1647.18,126.036
2023-08-27 00:39:00+00:00,1647.18,1647.19,1647.18,1647.19,100.509
2023-08-27 00:40:00+00:00,1647.19,1647.58,1647.19,1647.57,357.423
2023-08-27 00:41:00+00:00,1647.57,1647.58,1647.39,1647.39,367.36
2023-08-27 00:42:00+00:00,1647.39,1647.4,1647.1,1647.11,37.755
2023-08-27 00:43:00+00:00,1647.1,1647.11,1646.96,1646.97,61.382
2023-08-27 00:44:00+00:00,1646.96,1646.97,1646.94,1646.95,52.882
2023-08-27 00:45:00+00:00,1646.94,1646.95,1646.94,1646.95,122.369
2023-08-27 00:46:00+00:00,1646.94,1646.95,1646.94,1646.94,32.012
