timestamp,open,high,low,close,volume
2024-10-30 00:00:00+00:00,2639.28,2641.21,2639.27,2639.37,2263.942
2024-10-30 00:01:00+00:00,2639.36,2641.29,2638.81,2641.29,970.372
2024-10-30 00:02:00+00:00,2641.28,2642.47,2638.09,2638.64,1667.248
2024-10-30 00:03:00+00:00,2638.64,2640.26,2638.39,2640.18,956.375
2024-10-30 00:04:00+00:00,2640.18,2640.66,2639.54,2639.54,654.883
2024-10-30 00:05:00+00:00,2639.55,2639.55,2637.42,2637.6,1382.811
2024-10-30 00:06:00+00:00,2637.6,2637.6,2635.26,2635.81,1982.206
2024-10-30 00:07:00+00:00,2635.81,2637.03,2635.0,2636.49,961.822
2024-10-30 00:08:00+00:00,2636.48,2637.39,2635.42,2636.17,2002.239
2024-10-30 00:09:00+00:00,2636.19,2637.18,2635.77,2635.77,669.434
2024-10-30 00:10:00+00:00,2635.77,2635.78,2634.18,2634.29,915.615
2024-10-30 00:11:00+00:00,2634.28,2635.32,2634.18,2634.89,845.877
2024-10-30 00:12:00+00:00,2634.88,2637.36,2634.88,2637.14,1146.423
2024-10-30 00:13:00+00:00,2637.14,2639.92,2637.13,2639.37,1149.211
2024-10-30 00:14:00+00:00,2639.37,2639.38,2636.27,2636.65,922.414
2024-10-30 00:15:00+00:00,2636.65,2636.65,2633.57,2634.52,1753.39
2024-10-30 00:16:00+00:00,2634.51,2635.46,2633.79,2633.82,1046.608
2024-10-30 00:17:00+00:00,2633.82,2634.84,2633.14,2633.2,737.678
2024-10-30 00:18:00+00:00,2633.2,2634.14,2632.71,2633.72,1481.675
2024-10-30 00:19:00+00:00,2633.71,2633.72,2632.25,2632.56,1165.288
2024-10-30 00:20:00+00:00,2632.56,2633.18,2630.3,2631.58,4414.95
2024-10-30 00:21:00+00:00,2631.58,2632.91,2631.58,2632.49,623.503
2024-10-30 00:22:00+00:00,2632.49,2633.0,2631.28,2631.6,1324.473
2024-10-30 00:23:00+00:00,2631.59,2633.0,2630.64,2630.65,514.295
2024-10-30 00:24:00+00:00,2630.64,2630.84,2630.21,2630.84,909.346
2024-10-30 00:25:00+00:00,2630.84,2632.77,2630.57,2632.77,702.426
2024-10-30 00:26:00+00:00,2632.76,2632.79,2630.38,2630.38,526.948
2024-10-30 00:27:00+00:00,2630.38,2631.58,2630.06,2630.06,808.491
2024-10-30 00:28:00+00:00,2630.06,2630.92,2630.0,2630.32,900.772
2024-10-30 00:29:00+00:00,2630.32,2631.28,2630.0,2630.73,716.807
2024-10-30 00:30:00+00:00,2630.73,2630.73,2626.96,2627.88,2516.577
2024-10-30 00:31:00+00:00,2627.89,2627.89,2626.11,2626.78,1530.34
2024-10-30 00:32:00+00:00,2626.77,2628.83,2626.77,2627.62,1261.848
2024-10-30 00:33:00+00:00,2627.61,2627.62,2626.12,2626.36,1664.484
2024-10-30 00:34:00+00:00,2626.36,2626.87,2624.3,2624.96,2189.452
2024-10-30 00:35:00+00:00,2624.96,2626.98,2624.96,2625.84,1856.634
2024-10-30 00:36:00+00:00,2625.84,2628.53,2625.83,2627.63,1251.207
2024-10-30 00:37:00+00:00,2627.64,2629.0,2624.06,2629.0,1177.025
2024-10-30 00:38:00+00:00,2628.99,2629.24,2625.18,2625.48,2385.871
2024-10-30 00:39:00+00:00,2625.48,2628.5,2625.48,2627.85,761.823
2024-10-30 00:40:00+00:00,2627.85,2628.23,2625.0,2625.69,646.9
2024-10-30 00:41:00+00:00,2625.68,2627.4,2625.68,2627.11,551.854
2024-10-30 00:42:00+00:00,2627.11,2627.62,2625.78,2625.94,645.215
2024-10-30 00:43:00+00:00,2625.95,2626.77,2624.44,2625.07,854.397
